ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9557611,HX209220,04/02/2014 07:00:00 PM,072XX S CONSTANCE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0324,003,5,43,14,1189625,1857370,2014,02/04/2016 06:33:39 AM,41.763667628,-87.580539553,"(41.763667628, -87.580539553)"
4889888,HM504275,07/27/2006 05:00:00 PM,016XX E 78TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,false,false,0411,004,8,43,07,,,2006,02/04/2016 06:33:39 AM,,,
2868091,HJ533648,07/21/2003 11:55:00 PM,026XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2112,002,2,35,08B,,,2003,02/04/2016 06:33:39 AM,,,
8154570,HT389027,07/09/2011 10:45:00 PM,064XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0312,003,20,42,08B,1181342,1862406,2011,02/04/2016 06:33:39 AM,41.777681822,-87.610743103,"(41.777681822, -87.610743103)"
6889961,HR293555,04/29/2009 12:01:00 AM,060XX S KOLMAR AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,false,false,0813,008,13,65,14,1147074,1864086,2009,02/04/2016 06:33:39 AM,41.783013495,-87.736328425,"(41.783013495, -87.736328425)"
3467315,HK532470,08/02/2004 07:10:00 PM,066XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,false,true,0724,007,17,68,08B,,,2004,02/04/2016 06:33:39 AM,,,
6714852,HR130024,01/20/2009 01:30:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0833,008,13,65,06,1145727,1853720,2009,02/04/2016 06:33:39 AM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
2232137,HH503047,07/11/2002 05:00:00 PM,011XX W WILSON AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,HOTEL/MOTEL,false,false,2311,019,46,3,26,,,2002,02/04/2016 06:33:39 AM,,,
9303440,HW447272,09/11/2013 11:30:00 AM,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,false,true,0111,001,42,32,08A,1175800,1900817,2013,02/04/2016 06:33:39 AM,41.883210775,-87.629906972,"(41.883210775, -87.629906972)"
2223924,HH494889,07/05/2002 12:00:00 AM,072XX S CALUMET AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,0323,003,6,69,06,,,2002,02/04/2016 06:33:39 AM,,,
6699759,HR112864,01/09/2009 03:29:02 AM,064XX S RACINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0724,007,16,68,08B,1169428,1862089,2009,02/04/2016 06:33:39 AM,41.777078348,-87.654429031,"(41.777078348, -87.654429031)"
9448002,HX101262,01/02/2014 03:30:00 AM,036XX S WALLACE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0915,009,11,60,07,1172895,1880746,2014,02/04/2016 06:33:39 AM,41.828199257,-87.641168328,"(41.828199257, -87.641168328)"
8067138,HT299280,05/16/2011 07:50:00 PM,094XX S LAFAYETTE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0634,006,21,49,03,1177601,1842215,2011,02/04/2016 06:33:39 AM,41.72236078,-87.625066872,"(41.72236078, -87.625066872)"
7549765,HS353254,06/10/2010 06:30:00 PM,053XX W DIVISION ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,true,false,2532,025,37,25,26,1140718,1907482,2010,02/04/2016 06:33:39 AM,41.902217176,-87.758567201,"(41.902217176, -87.758567201)"
4584795,HM176242,02/10/2006 08:00:00 PM,068XX S EUCLID AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0332,003,5,43,14,,,2006,02/04/2016 06:33:39 AM,,,
8651747,HV327236,06/10/2012 02:30:00 AM,038XX W MADISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1122,011,28,26,08B,1150877,1899740,2012,02/04/2016 06:33:39 AM,41.880779487,-87.721454136,"(41.880779487, -87.721454136)"
3307109,HK234562,03/12/2004 12:15:00 AM,065XX S ASHLAND AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0725,007,15,67,16,,,2004,02/04/2016 06:33:39 AM,,,
4272200,HL588095,09/02/2005 06:00:00 PM,074XX S SOUTH SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,0334,003,7,43,26,,,2005,02/04/2016 06:33:39 AM,,,
6379386,HP466468,07/21/2008 10:40:00 AM,010XX W 112TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),false,false,2234,022,34,75,07,1171264,1830540,2008,02/04/2016 06:33:39 AM,41.690463524,-87.648618417,"(41.690463524, -87.648618417)"
7898019,HT127569,09/05/2010 12:00:00 AM,008XX N LARAMIE AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,1531,015,37,25,06,1141534,1905169,2010,02/04/2016 06:33:39 AM,41.895854992,-87.755627082,"(41.895854992, -87.755627082)"
9541680,HX195156,03/22/2014 05:00:00 PM,003XX E ILLINOIS ST,0870,THEFT,POCKET-PICKING,RESTAURANT,false,false,1834,018,42,8,06,1178473,1903680,2014,02/04/2016 06:33:39 AM,41.891006446,-87.620004288,"(41.891006446, -87.620004288)"
5815313,HN625848,10/02/2007 09:00:00 PM,098XX S EXCHANGE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,"SCHOOL, PUBLIC, GROUNDS",false,false,0431,004,10,51,14,,,2007,02/04/2016 06:33:39 AM,,,
8772229,HV446787,08/25/2012 07:00:00 PM,048XX W ARMITAGE AVE,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,2533,025,31,19,08A,1143322,1912849,2012,02/04/2016 06:33:39 AM,41.916896534,-87.74886787,"(41.916896534, -87.74886787)"
8272879,HT507180,09/15/2011 09:00:00 PM,012XX N SEDGWICK ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,1821,018,27,8,20,1173428,1908586,2011,02/04/2016 06:33:39 AM,41.904582375,-87.638385945,"(41.904582375, -87.638385945)"
6829961,HR235814,03/26/2009 06:00:00 AM,063XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0312,003,20,42,08B,1181323,1863143,2009,02/04/2016 06:33:39 AM,41.779704659,-87.610790055,"(41.779704659, -87.610790055)"
3838177,HL130937,01/23/2005 12:50:00 AM,009XX W BLACKHAWK ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1822,018,32,8,16,,,2005,02/04/2016 06:33:39 AM,,,
7231313,HR645568,11/16/2009 08:37:00 AM,022XX W JACKSON BLVD,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,"SCHOOL, PUBLIC, BUILDING",true,false,1211,012,2,28,26,1161324,1898653,2009,02/04/2016 06:33:39 AM,41.877585867,-87.683123746,"(41.877585867, -87.683123746)"
4863152,HM476795,07/14/2006 11:30:00 PM,069XX N OVERHILL AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1611,016,41,9,06,,,2006,02/04/2016 06:33:39 AM,,,
3170703,HK111210,01/07/2004 11:01:47 AM,069XX S ABERDEEN ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0733,007,17,68,18,,,2004,02/04/2016 06:33:39 AM,,,
2199396,HH462155,06/23/2002 06:00:00 AM,007XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,false,false,1812,018,43,7,06,,,2002,02/04/2016 06:33:39 AM,,,
5671090,HN480736,07/21/2007 05:27:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0122,001,42,32,06,,,2007,02/04/2016 06:33:39 AM,,,
9000467,HW147176,02/06/2013 07:00:00 PM,077XX S KINGSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0421,004,7,43,05,1194533,1854191,2013,02/04/2016 06:33:39 AM,41.754824938,-87.562655411,"(41.754824938, -87.562655411)"
9120773,HW265392,05/08/2013 11:00:00 AM,077XX S EAST END AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,true,true,0414,004,8,43,26,1188877,1854095,2013,02/04/2016 06:33:39 AM,41.754698669,-87.583385733,"(41.754698669, -87.583385733)"
6485148,HP553945,09/05/2008 12:15:00 AM,062XX W HOLBROOK ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1611,016,45,10,08B,1133648,1940115,2008,02/04/2016 06:33:39 AM,41.991892681,-87.783768244,"(41.991892681, -87.783768244)"
3120731,HJ773317,11/21/2003 03:10:00 PM,027XX S DRAKE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1032,010,22,30,18,,,2003,02/04/2016 06:33:39 AM,,,
2492617,HH829163,12/10/2002 07:30:00 AM,002XX S DEARBORN ST,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,FEDERAL BUILDING,true,false,0123,001,42,32,26,,,2002,02/04/2016 06:33:39 AM,,,
6514158,HP574349,09/16/2008 06:35:00 AM,078XX S EXCHANGE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0421,004,7,43,16,1196793,1853766,2008,02/04/2016 06:33:39 AM,41.753602854,-87.554387446,"(41.753602854, -87.554387446)"
10206459,HY393538,08/22/2015 09:00:00 PM,040XX S OAKENWALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,false,true,0214,002,4,36,08B,1183944,1878670,2015,08/31/2015 03:43:09 PM,41.82225114,-87.600696053,"(41.82225114, -87.600696053)"
7912164,HT142234,01/30/2011 01:27:00 PM,049XX W NORTH AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2533,025,37,25,06,1143000,1910178,2011,02/04/2016 06:33:39 AM,41.909573038,-87.750117639,"(41.909573038, -87.750117639)"
7184556,HR596274,09/22/2009 12:00:00 AM,111XX S ASHLAND AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,GAS STATION,false,false,2234,022,34,75,11,1167605,1830986,2009,02/04/2016 06:33:39 AM,41.691766454,-87.662001505,"(41.691766454, -87.662001505)"
1949970,HH137435,01/20/2002 09:29:24 AM,014XX W 78 ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0612,006,,,26,,,2002,02/04/2016 06:33:39 AM,,,
1537977,G290747,05/20/2001 09:00:00 AM,026XX W OGDEN AV,0810,THEFT,OVER $500,RESIDENCE,false,false,1023,010,,,06,1158742,1893135,2001,08/17/2015 03:03:40 PM,41.862497215,-87.692755379,"(41.862497215, -87.692755379)"
5869581,HN666207,10/24/2007 11:35:00 PM,052XX W DIVISION ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1524,015,37,25,18,,,2007,02/04/2016 06:33:39 AM,,,
5925253,HN718343,11/20/2007 02:00:00 PM,043XX W WRIGHTWOOD AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,2524,025,31,20,08B,,,2007,02/04/2016 06:33:39 AM,,,
3566106,HK654167,09/28/2004 08:17:00 PM,087XX S CLYDE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0412,004,8,48,03,,,2004,02/04/2016 06:33:39 AM,,,
8596608,HV269303,05/03/2012 11:50:00 AM,061XX S WABASH AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,0311,003,20,40,04B,1177772,1864278,2012,02/04/2016 06:33:39 AM,41.782900355,-87.623774041,"(41.782900355, -87.623774041)"
9624291,HX274274,05/24/2014 04:16:00 AM,002XX S LARAMIE AVE,2025,NARCOTICS,POSS: HALLUCINOGENS,STREET,true,false,1522,015,29,25,18,1141764,1898365,2014,02/04/2016 06:33:39 AM,41.877179729,-87.754950763,"(41.877179729, -87.754950763)"
6846750,HR252385,04/05/2009 12:22:25 AM,066XX N CALIFORNIA AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,APARTMENT,false,false,2412,024,50,2,14,1156460,1943905,2009,02/04/2016 06:33:39 AM,42.001860224,-87.699755087,"(42.001860224, -87.699755087)"
6035381,HP126469,01/16/2008 06:55:00 AM,056XX S PRAIRIE AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,true,false,0233,002,20,40,16,1179000,1867783,2008,02/04/2016 06:33:39 AM,41.792490517,-87.619165105,"(41.792490517, -87.619165105)"
3633484,HK667380,10/05/2004 11:20:00 AM,043XX W 18TH ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,1012,010,24,29,18,,,2004,02/04/2016 06:33:39 AM,,,
9756209,HX405810,08/27/2014 06:30:00 PM,019XX N WOLCOTT AVE,0810,THEFT,OVER $500,STREET,false,false,1434,014,32,22,06,1163382,1912916,2014,02/04/2016 06:33:39 AM,41.916681596,-87.675165567,"(41.916681596, -87.675165567)"
2551156,HJ133026,01/18/2003 10:50:00 AM,052XX N SHERIDAN RD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,2023,020,48,77,04B,,,2003,02/04/2016 06:33:39 AM,,,
8357570,HT591072,11/15/2011 06:48:00 PM,057XX S NASHVILLE AVE,143B,WEAPONS VIOLATION,UNLAWFUL POSS OTHER FIREARM,STREET,true,false,0811,008,23,56,15,1133375,1865665,2011,02/04/2016 06:33:39 AM,41.78759659,-87.786517586,"(41.78759659, -87.786517586)"
10401557,HZ138202,02/02/2016 06:15:00 PM,0000X N PINE AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1522,015,29,25,18,1139501,1899862,2016,02/09/2016 03:49:11 PM,41.881329239,-87.76322346,"(41.881329239, -87.76322346)"
3198777,HK207967,02/27/2004 08:30:00 AM,023XX N CENTRAL PARK AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2525,025,35,22,05,,,2004,02/04/2016 06:33:39 AM,,,
4229566,HL536803,08/08/2005 07:10:00 PM,020XX W 69TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0726,007,17,67,03,,,2005,02/04/2016 06:33:39 AM,,,
5265334,HN137012,12/03/2006 10:00:00 AM,060XX W WELLINGTON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,2511,025,29,19,11,,,2006,02/04/2016 06:33:39 AM,,,
1920792,HH102406,01/02/2002 11:25:00 AM,043XX S ASHLAND AV,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,0921,009,,,06,,,2002,02/04/2016 06:33:39 AM,,,
4244663,HL564230,08/22/2005 11:16:19 AM,099XX S PRINCETON AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0511,005,9,49,06,,,2005,02/04/2016 06:33:39 AM,,,
2267306,HH537996,07/26/2002 07:17:24 PM,028XX N AVERS AVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,SIDEWALK,true,false,2523,025,30,21,22,,,2002,02/04/2016 06:33:39 AM,,,
3959304,HL324906,04/29/2005 02:00:00 AM,064XX S TALMAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0825,008,15,66,08A,,,2005,02/04/2016 06:33:39 AM,,,
8066863,HT298897,05/16/2011 08:00:00 AM,054XX S BISHOP ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0933,009,16,61,05,1167589,1868769,2011,02/04/2016 06:33:39 AM,41.795448722,-87.660979271,"(41.795448722, -87.660979271)"
8259038,HT458065,08/20/2011 11:30:00 PM,018XX N CICERO AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,2533,025,37,25,16,1144118,1911597,2011,02/04/2016 06:33:39 AM,41.913445992,-87.745974841,"(41.913445992, -87.745974841)"
9607376,HX257610,05/11/2014 03:04:00 PM,015XX S SPAULDING AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,1022,010,24,29,24,1154616,1892229,2014,02/04/2016 06:33:39 AM,41.860094531,-87.707925692,"(41.860094531, -87.707925692)"
7726719,HS534541,09/26/2010 12:30:00 AM,003XX N PINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1523,015,28,25,07,1139439,1901762,2010,02/04/2016 06:33:39 AM,41.886544212,-87.76340479,"(41.886544212, -87.76340479)"
7270884,HR685303,12/11/2009 11:26:00 PM,064XX S SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0823,008,15,66,14,1155497,1861871,2009,02/04/2016 06:33:39 AM,41.776770573,-87.705505977,"(41.776770573, -87.705505977)"
4048121,HL397511,06/03/2005 10:05:00 PM,080XX S MAPLEWOOD AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,GOVERNMENT BUILDING/PROPERTY,true,false,0835,008,18,70,26,,,2005,02/04/2016 06:33:39 AM,,,
2943493,HJ628180,09/13/2003 10:52:40 PM,003XX E 60TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0234,002,20,40,14,,,2003,02/04/2016 06:33:39 AM,,,
3170570,HK122236,01/13/2004 07:15:00 AM,021XX S RIDGEWAY AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1014,010,24,29,16,,,2004,02/04/2016 06:33:39 AM,,,
7090153,HR498066,08/22/2009 05:35:00 PM,039XX N CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1731,017,38,15,14,1143659,1925923,2009,02/04/2016 06:33:39 AM,41.952766534,-87.747301378,"(41.952766534, -87.747301378)"
5713194,HN519466,08/09/2007 10:00:00 PM,091XX S CARPENTER ST,0820,THEFT,$500 AND UNDER,STREET,false,false,2222,022,21,73,06,,,2007,02/04/2016 06:33:39 AM,,,
2560798,HJ146323,01/25/2003 02:52:00 PM,028XX W SUMMERDALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2011,020,40,4,26,,,2003,02/04/2016 06:33:39 AM,,,
6103593,HP196155,02/26/2008 05:45:00 PM,001XX S CICERO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),PARKING LOT/GARAGE(NON.RESID.),true,false,1113,011,28,25,18,1144415,1898849,2008,02/04/2016 06:33:39 AM,41.878458449,-87.745204753,"(41.878458449, -87.745204753)"
2809526,HJ464348,06/28/2003 07:00:00 PM,058XX W 64TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0812,008,13,64,14,,,2003,02/04/2016 06:33:39 AM,,,
10282673,HY470690,10/21/2015 12:39:00 PM,055XX N ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,true,false,2012,020,40,77,18,1164655,1937077,2015,10/28/2015 04:04:12 PM,41.982953642,-87.669801384,"(41.982953642, -87.669801384)"
2338904,HH617982,08/31/2002 10:30:00 PM,004XX W PERSHING RD,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0925,009,11,60,16,,,2002,02/04/2016 06:33:39 AM,,,
5904271,HN701210,11/11/2007 10:52:11 AM,017XX W PRATT BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2432,024,49,1,05,,,2007,02/04/2016 06:33:39 AM,,,
2731801,HJ365792,05/15/2003 06:55:00 PM,065XX N SEELEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2412,024,50,2,14,,,2003,02/04/2016 06:33:39 AM,,,
7668709,HS421415,07/21/2010 01:25:00 AM,075XX S PEORIA ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0621,006,17,71,16,1171610,1854895,2010,02/04/2016 06:33:39 AM,41.757289583,-87.646640432,"(41.757289583, -87.646640432)"
2933469,HJ617982,09/09/2003 03:05:00 PM,016XX W ROOSEVELT RD,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,STREET,false,false,1224,012,2,28,08B,,,2003,02/04/2016 06:33:39 AM,,,
10038619,HY228590,04/19/2015 11:30:00 PM,069XX S ASHLAND AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,false,true,0735,007,17,67,04B,1166876,1858796,2015,08/17/2015 03:03:40 PM,41.768096835,-87.663878589,"(41.768096835, -87.663878589)"
8705019,HV379889,07/10/2012 05:15:00 AM,040XX N HERMITAGE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1912,019,47,6,05,1164072,1926963,2012,02/04/2016 06:33:39 AM,41.955212794,-87.672232554,"(41.955212794, -87.672232554)"
1540675,G292479,05/21/2001 09:35:05 AM,035XX W DOUGLAS BL,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1021,010,,,08B,1153224,1893272,2001,08/17/2015 03:03:40 PM,41.862984352,-87.713007722,"(41.862984352, -87.713007722)"
5614480,HN421927,06/22/2007 03:00:00 PM,001XX W JACKSON BLVD,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,false,false,0112,001,2,32,08B,,,2007,02/04/2016 06:33:39 AM,,,
1628413,G405393,07/11/2001 03:00:00 PM,051XX N CLARK ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,2032,020,,,08A,1165028,1934410,2001,08/17/2015 03:03:40 PM,41.975627368,-87.668505703,"(41.975627368, -87.668505703)"
5352978,HN209702,03/05/2007 06:55:00 PM,073XX S ROCKWELL ST,0460,BATTERY,SIMPLE,STREET,false,false,0835,008,18,66,08B,,,2007,02/04/2016 06:33:39 AM,,,
4962099,HM574854,08/31/2006 10:00:00 PM,021XX W LUNT AVE,0810,THEFT,OVER $500,STREET,false,false,2411,024,50,2,06,,,2006,02/04/2016 06:33:39 AM,,,
10021164,HY210756,04/04/2015 08:00:00 PM,027XX E 76TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0421,004,7,43,08B,1195908,1855206,2015,08/17/2015 03:03:40 PM,41.757576262,-87.557583,"(41.757576262, -87.557583)"
7315588,HS119617,01/14/2010 10:56:00 AM,017XX N LONG AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,2532,025,37,25,14,1140132,1910964,2010,02/04/2016 06:33:39 AM,41.91178294,-87.760634304,"(41.91178294, -87.760634304)"
3996715,HL343435,05/08/2005 05:50:00 PM,073XX S PEORIA ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,true,false,0733,007,17,68,04B,,,2005,02/04/2016 06:33:39 AM,,,
7678963,HS468027,08/17/2010 09:45:00 PM,028XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1135,011,28,29,18,1157407,1894579,2010,02/04/2016 06:33:39 AM,41.866486931,-87.697616756,"(41.866486931, -87.697616756)"
2673504,HJ279971,04/04/2003 01:05:00 PM,021XX E 87TH ST,0850,THEFT,ATTEMPT THEFT,"SCHOOL, PUBLIC, BUILDING",false,false,0412,004,8,45,06,,,2003,02/04/2016 06:33:39 AM,,,
8596207,HV270039,05/03/2012 03:40:00 PM,074XX N CLAREMONT AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,2411,024,49,2,06,1159382,1949260,2012,02/04/2016 06:33:39 AM,42.016494669,-87.688857093,"(42.016494669, -87.688857093)"
6453242,HP532577,08/24/2008 04:53:00 PM,022XX N HALSTED ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1812,018,43,7,06,1170583,1915016,2008,02/04/2016 06:33:39 AM,41.92228941,-87.648647804,"(41.92228941, -87.648647804)"
7817731,HS626959,11/22/2010 06:00:00 AM,004XX W EVERGREEN AVE,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,false,1821,018,27,8,08B,1172934,1909278,2010,02/04/2016 06:33:39 AM,41.906492227,-87.640179991,"(41.906492227, -87.640179991)"
5259662,HN132053,01/19/2007 08:40:00 AM,052XX S ABERDEEN ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0934,009,16,61,08A,,,2007,02/04/2016 06:33:39 AM,,,
9617420,HX267494,05/15/2014 08:14:00 PM,063XX W 56TH ST,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,0811,008,23,56,06,1135110,1866750,2014,02/04/2016 06:33:39 AM,41.79054357,-87.780130326,"(41.79054357, -87.780130326)"
9509281,HX164647,02/25/2014 10:15:00 PM,111XX S PARNELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,2233,022,34,49,08B,1174618,1831117,2014,02/04/2016 06:33:39 AM,41.691973084,-87.636322181,"(41.691973084, -87.636322181)"
9169597,HW314728,06/11/2013 09:15:00 PM,062XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,false,true,0714,007,15,67,08B,1164429,1863294,2013,02/04/2016 06:33:39 AM,41.780491863,-87.672721366,"(41.780491863, -87.672721366)"
5285268,HN150685,01/30/2007 12:01:00 AM,067XX S SOUTH SHORE DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,true,0331,003,5,43,26,,,2007,02/04/2016 06:33:39 AM,,,
4424082,HL713717,11/03/2005 06:30:00 PM,062XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,true,false,0313,003,20,42,26,,,2005,02/04/2016 06:33:39 AM,,,
5720337,HN527068,08/13/2007 06:20:00 PM,118XX S STEWART AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0522,005,34,53,08B,,,2007,02/04/2016 06:33:39 AM,,,
3387399,HK439753,06/16/2004 05:20:00 PM,036XX W MONTROSE AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,true,false,1723,017,33,16,03,,,2004,02/04/2016 06:33:39 AM,,,
9412664,HW556391,12/01/2013 11:30:00 AM,016XX W OGDEN AVE,0810,THEFT,OVER $500,STREET,false,false,1224,012,2,28,06,1165382,1899448,2013,02/04/2016 06:33:39 AM,41.879682085,-87.668201247,"(41.879682085, -87.668201247)"
10073435,HY261969,05/15/2015 10:30:00 PM,067XX S CORNELL AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,0332,003,5,43,04B,1188363,1860651,2015,08/17/2015 03:03:40 PM,41.772701185,-87.585060362,"(41.772701185, -87.585060362)"
3608942,HK701525,10/21/2004 08:36:01 PM,080XX S KENWOOD AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",false,false,0411,004,8,45,08B,,,2004,02/04/2016 06:33:39 AM,,,
